Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.35830958402308655,0.3803388910018336,0.41781045712410775,0.953887,0.35830958402308655,0.3376392317653659,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Img_Div(R, B))))))))))))"
1,0.3506923070854857,0.39056135716817464,0.39182776232895655,0.9559915000000001,0.3506923070854857,0.3359615186188203,"F.Log_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Img_Div(R, B))))))))))"
2,0.3491373583800397,0.36804268187590294,0.41310361153750025,0.9524032222222222,0.3491373583800397,0.3260596604519634,"F.Log_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B)))))"
3,0.047236396742953025,0.026674883595698928,0.30898249145766593,0.5851882777777777,0.047236396742953025,-0.010237590716470906,"F.Filter_Gaussian1(F.Filter_Gaussian3(F.Log_Image(F.Filter_Gaussian3(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Img_Div(G, REG)))))))"
4,0.06416690271739998,0.03357318099215333,0.9945783295226117,0.04056977777777778,0.06416690271739998,0.00013666022325399817,"F.Sqrt_Image(F.Filter_Gaussian2(F.Exp_Image(F.Filter_Gaussian1(F.Img_Sum(F.Img_Sub(F.Exp_Image(F.Filter_Gaussian2(F.Img_Div(I, I))), F.Filter_Gaussian4(REG)), F.DX(I))))))"
5,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Log_Image(F.Img_Multi(F.Filter_Gaussian4(F.DX(R)), F.Img_Sub(REG, REG)))"
6,0.20108690792309297,0.3349353693326358,0.16468529676317348,0.9617841111111111,0.20108690792309297,0.2088343176429575,"F.Log_Image(F.Filter_Gaussian1(F.Img_Div(R, B)))"
7,0.34885242851761006,0.3771989237846541,0.40137987105056133,0.9544305,0.34885242851761006,0.3307466452860773,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Img_Div(R, B)))))))))))"
8,0.3580583872062135,0.36288502236832004,0.44262696915408983,0.9507232777777779,0.3580583872062135,0.33018570888873744,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B)))))"
9,0.3439780089498906,0.3728177394888394,0.3978209741481385,0.9540937222222223,0.34397800894989067,0.32575541219317455,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Img_Div(R, B)))))))"
10,0.27212353946218587,0.24092394025025118,0.3848694118005115,0.9349802777777778,0.27212353946218587,0.23110561373135483,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B))))))"
11,0.33694960318443234,0.3884223675912202,0.36796309384763765,0.9564667222222221,0.33694960318443246,0.32528212511583665,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B))))))))))"
12,0.3470789033668906,0.3717605310035974,0.4046582075658918,0.9537636666666666,0.3470789033668906,0.32764310531859714,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Img_Div(R, B))))))))"
13,0.34376857020028523,0.37967276506849884,0.389973110380724,0.9549966666666666,0.34376857020028523,0.3277979039607125,"F.Log_Image(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B))))))))))))"
14,0.3580583872062135,0.36288502236832004,0.44262696915408983,0.9507232777777779,0.3580583872062135,0.33018570888873744,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B)))))"
15,0.35506057418895515,0.382000452926391,0.41089416515378396,0.9540583888888889,0.35506057418895515,0.3351336594049148,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Img_Div(R, B)))))))))"
16,0.06562837585689221,0.03439003260054998,0.9850800170066591,0.07222583333333334,0.06562837585689221,0.0014235408093468615,"F.Log_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Sum(F.Exp_Image(F.Half_Image(F.Filter_Gaussian1(F.Img_Multi(F.Filter_Gaussian2(B), F.Exp_Image(B))))), F.Img_Sum(NIR, R))))))))"
17,0.004119114471257349,0.03427449679274497,0.002225194071163532,0.9665902777777778,0.004119114471257349,0.005539762735704067,"F.Log_Image(F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B)))))))))))))"
18,0.06402455842866246,0.03348722222222222,1.0,0.03348722222222222,0.06402455842866246,0.0,"F.Filter_Gaussian4(F.Filter_Gaussian4(F.Img_Div(R, B)))"
19,0.35506057418895515,0.382000452926391,0.41089416515378396,0.9540583888888889,0.35506057418895515,0.3351336594049148,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Img_Div(R, B)))))))))"
20,0.20730442710904634,0.3667669684265719,0.16680568781531244,0.9630601666666666,0.20730442710904634,0.21919117488041515,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Img_Div(R, B))))"
21,0.04399601178605213,0.24107827710523147,0.025270781321753685,0.965157,0.04399601178605213,0.052063571673355485,"F.Log_Image(F.Sqrt_Image(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B)))))"
22,0.34885242851761006,0.3771989237846541,0.40137987105056133,0.9544305,0.34885242851761006,0.3307466452860773,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Img_Div(R, B)))))))))))"
23,0.011335662926800393,0.011467368117351709,0.016881161667484438,0.917731888888889,0.011335662926800393,-0.021198356134426565,"F.Log_Image(F.Filter_Gaussian5(F.Filter_Gaussian3(F.Log_Image(F.Filter_Gaussian5(F.Img_Sum(F.Img_Div(B, REG), F.Filter_Gaussian4(I)))))))"
24,0.20108690792309297,0.3349353693326358,0.16468529676317348,0.9617841111111111,0.20108690792309297,0.2088343176429575,"F.Log_Image(F.Filter_Gaussian1(F.Img_Div(R, B)))"
25,0.06402455842866246,0.03348722222222222,1.0,0.03348722222222222,0.06402455842866246,0.0,"F.Filter_Gaussian5(F.Filter_Gaussian5(F.Img_Div(R, B)))"
26,0.0005419373133792453,0.018695652173913044,0.00027888110291106474,0.9665209444444445,0.0005419373133792453,0.0007668628615312112,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B)))))))))"
27,0.3439205460508831,0.3728641349899868,0.3976680635042754,0.9541062777777778,0.3439205460508831,0.3257332839930955,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Img_Div(R, B)))))))))"
28,0.3458894475083302,0.38224763770808695,0.3896180739922333,0.9551113888888889,0.3458894475083302,0.3297523129956874,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B))))))))"
29,0.0,0.0,0.0,0.9665006111111112,0.0,-3.5764612771699286e-05,"F.Half_Image(F.Filter_Gaussian5(F.Img_Div(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian2(F.DX(F.Exp_Image(F.DY(I)))))), F.Sqrt_Image(REG))))"
30,0.004281710825429214,0.011002122981597586,0.003098162461065209,0.9456041666666667,0.004281710825429214,-0.018853952117018263,"F.Log_Image(F.Img_Div(B, G))"
31,0.35837402899551124,0.3781305385522786,0.4213534996271441,0.9534426666666667,0.35837402899551124,0.33656342967599895,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Img_Div(R, B))))))))))))))"
32,0.34955188498263984,0.3765956210194922,0.403401026463805,0.954341,0.34955188498263984,0.33104634953000983,"F.Log_Image(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B))))))))))"
33,0.3460822118523488,0.3856683499307728,0.3909428167110978,0.9548905555555556,0.3460822118523488,0.3293810046524388,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B))))))))"
34,0.3427334199403866,0.3192408289491877,0.4564247575815301,0.9453997777777778,0.3427334199403866,0.3060027991782851,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B))))))))"
35,0.3549577555931285,0.3732629372760892,0.41859952153907853,0.9533813888888889,0.3549577555931285,0.3334640045253288,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B))))))))))"
36,0.18224061510728665,0.27924611779430675,0.15385362815474277,0.9590128333333334,0.18224061510728665,0.1826326922253505,"F.Log_Image(F.Img_Div(R, B))"
37,0.337328421695522,0.3827817547147486,0.37587497979775236,0.9555486666666667,0.337328421695522,0.3239008734283385,"F.Log_Image(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B))))))))))))))"
38,0.20108690792309297,0.3349353693326358,0.16468529676317348,0.9617841111111111,0.20108690792309297,0.2088343176429575,"F.Log_Image(F.Filter_Gaussian1(F.Img_Div(R, B)))"
39,0.0,0.0,0.0,0.9665019444444445,0.0,-3.122033874718655e-05,"F.Log_Image(F.Half_Image(F.Sqrt_Image(F.Img_Sum(F.Filter_Gaussian5(F.Sqrt_Image(F.DY(F.Filter_Gaussian2(F.Img_Div(NIR, R))))), F.Img_Sub(REG, G)))))"
40,0.20106716315169387,0.46105327341304275,0.1533414014393124,0.9660904444444444,0.20106716315169387,0.22320614792200216,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian4(F.Img_Div(R, B))))"
41,0.3407982571656175,0.3851600505453354,0.3791282839270873,0.9557738333333333,0.3407982571656175,0.3273131044905696,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian4(F.Img_Div(R, B)))))))))))))"
42,0.06619547019194073,0.034684723254269786,0.9995734709838682,0.06499494444444444,0.06619547019194073,0.0018863190533455066,"F.Log_Image(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Exp_Image(F.Img_Div(R, B)))))))))))))"
43,0.006682101106533278,0.3573569123948599,0.0034167861667701127,0.9665117222222221,0.006682101106533278,0.009098612916751176,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Img_Div(R, B))))"
44,0.3491373583800397,0.36804268187590294,0.41310361153750025,0.9524032222222222,0.3491373583800397,0.3260596604519634,"F.Log_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B)))))"
45,0.3473707461412404,0.37843477789594543,0.39740765195796185,0.9547259444444446,0.3473707461412404,0.3301186860680264,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B)))))))))))"
46,0.27212353946218587,0.24092394025025118,0.3848694118005115,0.9349802777777778,0.27212353946218587,0.23110561373135483,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B))))"
47,0.33789711214273455,0.3782412417229141,0.3811086750901783,0.9549889999999999,0.33789711214273455,0.32300354855436253,"F.Log_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian4(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Img_Div(R, B))))))))))))"
48,0.09609132689763586,0.08952767445320126,0.17467311209239114,0.9081030555555557,0.09609132689763586,0.058159116351802743,"F.Filter_Gaussian4(F.Sqrt_Image(F.Img_Multi(F.Sqrt_Image(F.Img_Sub(F.Img_Div(F.Sqrt_Image(F.Half_Image(F.DX(B))), F.Filter_Gaussian1(B)), F.DY(I))), F.Filter_Gaussian3(R))))"
49,0.3549611971083385,0.3735009470581619,0.41863127791087024,0.9533761666666666,0.3549611971083385,0.3334587169249303,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B)))))))))"
50,0.3490651720897294,0.3953409387656171,0.3890762933888706,0.9560491111111111,0.3490651720897294,0.3346165348718306,"F.Log_Image(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Img_Div(R, B)))))))))))"
51,0.3225969842165817,0.29477795536676704,0.43680898684853664,0.9426873333333333,0.3225969842165817,0.2843281958832249,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian1(F.Img_Div(R, B))))))"
52,0.3408145535967795,0.37150775629978566,0.3893059444260107,0.9549645,0.3408145535967795,0.32373576859274933,"F.Log_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian4(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Img_Div(R, B))))))))))))))"
53,0.0499313301558972,0.0366923221072291,0.10550692396010619,0.8703965555555555,0.0499313301558972,0.003744633760467936,"F.Log_Image(F.Img_Div(REG, G))"
54,0.03715686414997184,0.03488005033602242,0.07265913564323787,0.7675611666666665,0.037156864149971845,-0.007178987162346679,F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Exp_Image(F.Filter_Gaussian5(G)))))
55,0.3549527059942561,0.37414497670511493,0.4183511401045979,0.9533885555555556,0.3549527059942561,0.33351956124604326,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian5(F.Img_Div(R, B))))))))"
56,0.2971930841744924,0.271745471599025,0.39980842682799134,0.9406861666666667,0.2971930841744924,0.25954513954739356,"F.Log_Image(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Sqrt_Image(F.Exp_Image(F.Filter_Gaussian1(F.Sqrt_Image(F.Exp_Image(F.Img_Div(R, B)))))))))))"
