Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.3375777226680532,0.36914277170089815,0.393136902527916,0.9566655555555557,0.3375777226680532,0.31733630985401695,"F.Filter_Gaussian3(F.Sqrt_Image(F.Filter_Gaussian1(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))))))"
1,0.00031288828171896233,0.006841130903630904,0.00016470887311210904,0.9664198888888889,0.00031288828171896233,-0.001790476612670221,"F.Half_Image(F.Filter_Gaussian4(F.Filter_Gaussian3(F.Sqrt_Image(F.Img_Sum(F.Filter_Gaussian5(F.Img_Multi(F.Filter_Gaussian4(F.Log_Image(F.Exp_Image(F.Filter_Gaussian1(F.Img_Sub(F.Img_Div(B, I), F.Filter_Gaussian5(I)))))), F.DX(REG))), F.Img_Sum(G, G))))))"
2,0.33759341034946877,0.3690085756840975,0.39324179615587357,0.9566506111111112,0.3375934103494689,0.31732256983496165,"F.Sqrt_Image(F.Sqrt_Image(F.Filter_Gaussian3(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))))))"
3,0.3281323467323567,0.3803331997607809,0.3634471744127563,0.9589618333333334,0.32813234673235675,0.3146004684579392,"F.Filter_Gaussian5(F.Sqrt_Image(F.Sqrt_Image(F.Sqrt_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))))))))))"
4,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Sqrt_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Sqrt_Image(F.Half_Image(F.Filter_Gaussian5(F.Log_Image(F.Img_Div(R, R)))))))))"
5,0.23758272355320845,0.17750110880605915,0.44135043261039897,0.9143043888888889,0.23758272355320845,0.1813491315023904,"F.Sqrt_Image(F.Sqrt_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))"
6,0.3281323467323567,0.3803331997607809,0.3634471744127563,0.9589618333333334,0.32813234673235675,0.3146004684579392,"F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B)))))))))))"
7,0.3432575091725357,0.3537114340165474,0.42621148761584565,0.9533244999999999,0.3432575091725357,0.3163182295586244,"F.Filter_Gaussian1(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Filter_Gaussian3(F.Filter_Gaussian5(F.Sqrt_Image(F.Sqrt_Image(F.Sqrt_Image(F.DX(F.Sqrt_Image(F.Log_Image(F.Img_Div(R, B)))))))))))))"
8,0.24916296951073,0.17928828066344185,0.5060914374205033,0.9072986111111111,0.24916296951073,0.18814948480614163,"F.Filter_Gaussian1(F.Sqrt_Image(F.Sqrt_Image(F.Sqrt_Image(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))))"
9,0.07958970788864264,0.2299265578359292,0.05164327486679232,0.9638487222222222,0.07958970788864263,0.08689563089496381,"F.Sqrt_Image(F.DX(F.Sqrt_Image(F.Log_Image(F.Log_Image(F.Img_Div(R, B))))))"
10,0.2816083389493286,0.41399120266803685,0.2602312564812395,0.9637957777777777,0.2816083389493286,0.28814211649357857,"F.Filter_Gaussian5(F.Log_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))"
11,0.23758272355320845,0.17750110880605915,0.44135043261039897,0.9143043888888889,0.23758272355320845,0.1813491315023904,"F.Sqrt_Image(F.Sqrt_Image(F.Log_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))"
12,0.33249962127788424,0.2934152957154606,0.47147361525505616,0.9447485555555555,0.33249962127788424,0.290393258255625,"F.Sqrt_Image(F.Filter_Gaussian5(F.Sqrt_Image(F.Sqrt_Image(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))))"
13,0.33923958074832955,0.3589751171478764,0.4097389761009781,0.954768,0.33923958074832955,0.3159101170933854,"F.Filter_Gaussian3(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Sqrt_Image(F.Sqrt_Image(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Div(R, B))))))))))))"
