Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.25525455529608787,0.25340287015660395,0.4878203052785866,0.8798537777777777,0.25525455529608787,0.21254836043347447,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Sqrt_Image(F.Sqrt_Image(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B)))))))))))"
1,0.07039636628583151,0.03697658635103809,0.9905611587215678,0.15593377777777778,0.07039636628583151,0.0066301147732441765,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.Img_Sub(R, B))))))"
2,0.253901528969755,0.2286793856592272,0.5573285079176866,0.8578642222222223,0.253901528969755,0.20407721811086368,"F.Sqrt_Image(F.DY(F.Sqrt_Image(F.Half_Image(F.Sqrt_Image(F.DY(F.DY(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))))))"
3,0.05985615453187613,0.0319563830868951,0.6723138550219937,0.3057736666666667,0.05985615453187613,-0.0011658886222092612,"F.Exp_Image(F.DX(F.Filter_Gaussian(F.Img_Sub(F.Filter_Gaussian(F.Half_Image(F.Log_Image(F.DY(F.DY(F.Sqrt_Image(F.DY(F.DX(F.Log_Image(F.Log_Image(I)))))))))), F.Log_Image(G)))))"
4,0.2488194475887665,0.26719709421851456,0.42963730170483816,0.8928094444444444,0.2488194475887665,0.21182424106152264,"F.Sqrt_Image(F.Half_Image(F.Log_Image(F.Half_Image(F.Sqrt_Image(F.DY(F.DY(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))))))"
5,0.027393479679179693,0.08528230776479148,0.03503180845127634,0.9258988333333334,0.027393479679179693,0.008379731799279528,"F.Sqrt_Image(F.DY(F.Sqrt_Image(F.Sqrt_Image(F.Img_Sub(R, B)))))"
6,0.006864034295043172,0.0057384439774552185,0.013795945430805756,0.8627997777777777,0.006864034295043172,-0.032951492282927326,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Sqrt_Image(F.Log_Image(F.Sqrt_Image(F.Sqrt_Image(F.DY(F.Img_Multi(F.DX(F.DY(F.Log_Image(F.DX(F.Img_Sub(B, I))))), F.Img_Sub(B, I)))))))))))"
7,0.15783177345535004,0.18294989420780056,0.19804930439925997,0.9226177777777778,0.15783177345535004,0.12935210406229902,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))"
8,0.23774740319458337,0.22973128500983514,0.4635626746276874,0.8747562222222223,0.23774740319458337,0.1935281544976346,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.Half_Image(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Filter_Gaussian(F.DY(F.DY(F.Sqrt_Image(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))))))))))"
9,0.2376360734551958,0.2699187311378391,0.37460225615367704,0.9039046666666667,0.2376360734551958,0.20530719893194882,"F.Sqrt_Image(F.DY(F.Half_Image(F.DY(F.DX(F.Log_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B)))))))))"
10,2.979549720808411e-05,0.02,1.491794825737726e-05,0.9672800000000001,2.979549720808411e-05,1.1384182538540234e-05,"F.Sqrt_Image(F.Img_Div(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(B, I)))), F.Sqrt_Image(B)))"
11,0.25314942930231316,0.2348827100885724,0.5381266332765642,0.8627034444444445,0.2531494293023131,0.2051542220704247,"F.Log_Image(F.Sqrt_Image(F.Filter_Gaussian(F.DY(F.DY(F.Sqrt_Image(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))))"
12,0.1953284313346043,0.2820156319487392,0.23764665534036908,0.9298566666666666,0.19532843133460429,0.17740264165856623,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.Sqrt_Image(F.Log_Image(F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.Log_Image(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B)))))))))))))))))"
13,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))"
14,0.2019861086833682,0.14030230444129974,0.5881383027475499,0.8060297222222222,0.20198610868336822,0.1374900820724392,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.DY(F.DY(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B)))))))))"
15,0.1003360312736337,0.05805110849734984,0.5442415610438073,0.6852181666666667,0.1003360312736337,0.03699888940261428,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.DY(F.Sqrt_Image(F.Half_Image(F.Img_Sub(R, B)))))))))"
16,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Sqrt_Image(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Sqrt_Image(F.DY(F.Half_Image(F.Log_Image(F.Img_Sub(R, B)))))))))"
17,0.09770686982261116,0.06763629645401958,0.2856683906834034,0.8235635000000001,0.09770686982261118,0.04447386256213681,F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Half_Image(I)))))
18,0.1622752769453382,0.20885008814365313,0.21247239036805204,0.9448093333333334,0.1622752769453382,0.15367036852495594,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.Half_Image(F.DY(F.DY(F.DX(F.Img_Div(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(B, I)))), F.Sqrt_Image(B)))))))))))"
19,0.24634428234278652,0.2128311731918874,0.5898503123092103,0.8412181111111111,0.2463442823427865,0.19285396518846526,"F.Sqrt_Image(F.Sqrt_Image(F.DY(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Filter_Gaussian(F.DY(F.DY(F.Sqrt_Image(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B)))))))))))))))"
20,0.19464775554589653,0.13774326749711133,0.527366437025552,0.8199925555555555,0.19464775554589653,0.13266132798030708,"F.Sqrt_Image(F.DY(F.DY(F.DY(F.Sqrt_Image(F.Sqrt_Image(F.DY(F.Half_Image(F.DY(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))))))"
21,0.23823480580728032,0.18806560590561006,0.6200154772849306,0.8263840555555555,0.23823480580728032,0.17990114989966238,"F.Sqrt_Image(F.Sqrt_Image(F.Filter_Gaussian(F.DY(F.DY(F.DY(F.Half_Image(F.DY(F.Half_Image(F.Log_Image(F.Sqrt_Image(F.Img_Sub(R, B))))))))))))"
