Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.3864730073028248,0.39363350429188126,0.4697796754469553,0.9564966111111112,0.3864730073028248,0.3614075268549293,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Img_Sub(B, R), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian5(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Div(F.Img_Sub(B, R), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian3(F.DX(F.Log_Image(I))), F.Img_Div(R, B)), F.Img_Sub(B, R))))), F.Img_Sub(B, R)))))))"
1,0.0623647617953222,0.03259310333220264,0.9917737589946108,0.04541172222222222,0.0623647617953222,0.00025737966810600863,"F.Log_Image(F.Img_Sum(F.DY(F.Img_Sub(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Img_Div(B, I))), F.DY(G))), F.Filter_Gaussian2(I)))"
2,0.3043124375557635,0.42696875588329747,0.2894232232949685,0.9634831666666668,0.3043124375557634,0.30964278491244673,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Sub(B, R)), F.Img_Div(F.Img_Div(R, B), F.Filter_Gaussian4(F.Img_Sub(B, R)))))))))"
3,0.2964926603760549,0.24022614051756017,0.49530278202538525,0.9160975555555555,0.2964926603760549,0.24440495392205805,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sum(F.Img_Sub(F.Img_Sub(B, R), F.Img_Div(R, B)), F.Img_Div(F.Img_Sub(B, R), F.Filter_Gaussian4(F.Img_Sum(F.Exp_Image(F.Img_Sub(B, R)), F.Img_Sub(B, R))))), F.Filter_Gaussian4(F.Img_Sub(B, R))))))))"
4,0.0,0.0,0.0,0.9675706666666667,0.0,0.0,"F.Log_Image(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Filter_Gaussian1(F.Filter_Gaussian4(F.Img_Multi(G, R))))))"
5,0.3499369147242352,0.3907338863483749,0.3960826401819945,0.9558253333333334,0.3499369147242352,0.3354050690636721,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Sub(B, R))))"
6,0.0,0.0,0.0,0.9675706666666667,0.0,0.0,"F.Log_Image(F.Half_Image(F.Img_Sub(I, REG)))"
7,0.30153074455875384,0.424145513311664,0.285684106404107,0.9634359444444445,0.30153074455875384,0.30751509567019525,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sum(F.Img_Sum(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Img_Sub(B, R), F.Img_Div(R, B)), F.Img_Sub(B, R)))), F.Img_Div(F.Sqrt_Image(F.Exp_Image(F.Exp_Image(F.Img_Sub(B, R)))), F.Filter_Gaussian4(F.Img_Sub(B, R)))))))))"
8,0.085900038516759,0.04588375800229601,0.9509055630076108,0.3381025555555556,0.085900038516759,0.020797374566548173,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Img_Sub(F.Img_Sub(I, REG), F.Img_Div(R, B)), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.Log_Image(F.Img_Sub(F.Img_Sub(B, R), F.Img_Div(R, B)))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian3(F.DX(F.Img_Div(R, B))), F.Half_Image(F.Img_Sub(I, REG))), F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B))))))))"
9,0.28097418735948004,0.3090318844821737,0.30628103684618424,0.9561781666666667,0.28097418735948004,0.2644875892279086,"F.Log_Image(F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Filter_Gaussian4(F.Img_Sub(B, R)), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sum(F.Img_Sum(F.Img_Sub(F.Img_Sub(B, R), F.Img_Div(R, B)), F.Img_Div(F.Log_Image(F.DY(F.Img_Sub(B, R))), F.Img_Sub(B, R))), F.Filter_Gaussian4(F.Img_Sum(F.Img_Sub(F.Img_Sub(B, R), F.Img_Div(R, B)), F.Img_Sub(B, R)))), F.Img_Div(F.Sqrt_Image(F.Exp_Image(F.Exp_Image(F.Img_Sub(B, R)))), F.Img_Sub(F.DY(F.Img_Sub(R, B)), F.Img_Div(R, B)))))))))"
