Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.3599023268642466,0.37420627101960124,0.4280329185551959,0.9530511111111111,0.3599023268642466,0.3369776628598916,"F.Half_Image(F.Filter_Gaussian4(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B))))))))))"
1,0.0020899370513782762,0.007513878490023317,0.0013865361372311336,0.9552525,0.0020899370513782762,-0.015097730177473396,"F.Log_Image(F.Img_Div(G, R))"
2,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Half_Image(F.Img_Div(I, B)))))"
3,0.004686966986292224,0.00797859538153144,0.004673603478605525,0.9123622777777777,0.004686966986292224,-0.02831585198217157,"F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Filter_Gaussian3(F.Img_Div(B, G))), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B)))))))))"
4,0.011107257050529593,0.012116459706521176,0.014919008406625793,0.9216374444444445,0.011107257050529593,-0.02043034643644355,"F.Half_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(REG, B)), F.Exp_Image(F.Filter_Gaussian1(F.Img_Div(R, B))))))))"
5,0.35609379880876985,0.3545339887961827,0.4474404125115995,0.9496059444444443,0.35609379880876985,0.3260505785243483,"F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Img_Div(R, B))))))"
6,0.17470027509389133,0.46583810243548546,0.1243570103809782,0.9661020555555555,0.17470027509389133,0.1990080970951117,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B))))), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B))))))"
7,0.3599023268642466,0.37420627101960124,0.4280329185551959,0.9530511111111111,0.3599023268642466,0.3369776628598916,"F.Half_Image(F.Filter_Gaussian4(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B))))))))))"
8,0.3442506361264895,0.3539847262714757,0.4178716927523626,0.9510988333333333,0.3442506361264895,0.3190261398050272,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B)))))))), F.Exp_Image(F.Filter_Gaussian4(I))))))))"
9,0.0004894166367568027,0.046484493660032725,0.00024791019459647154,0.9665136111111111,0.0004894166367568027,0.0006741793905434229,"F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Log_Image(F.Filter_Gaussian3(F.DY(F.Img_Div(R, B)))))))"
