Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.08251751651667004,0.05036681175004616,0.3485503893657005,0.7446408333333333,0.08251751651667004,0.02327864217361304,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Img_Sum(F.Filter_Gaussian1(F.DX(F.DX(F.Half_Image(F.Filter_Gaussian1(F.Filter_Gaussian3(F.Filter_Gaussian5(F.DY(R)))))))), F.Filter_Gaussian1(F.Filter_Gaussian1(F.Log_Image(F.Filter_Gaussian5(F.Img_Div(F.Img_Sum(F.Half_Image(F.Filter_Gaussian4(REG)), F.Log_Image(F.Img_Sub(G, REG))), F.Filter_Gaussian5(F.Half_Image(F.Filter_Gaussian1(REG)))))))))))))))"
1,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,F.Log_Image(F.Filter_Gaussian3(NIR))
2,0.0010345466814391518,0.15929966182756636,0.0005212983594233443,0.9664748333333333,0.0010345466814391518,0.0013177101652061419,"F.Sqrt_Image(F.Log_Image(F.Img_Sub(F.Filter_Gaussian4(B), F.Exp_Image(I))))"
3,0.06402455842866246,0.03348722222222222,1.0,0.03348722222222222,0.06402455842866246,0.0,"F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I))))))"
4,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,F.Sqrt_Image(F.Filter_Gaussian4(F.Filter_Gaussian3(F.Half_Image(R))))
5,0.07406319539194679,0.043474791991840525,0.3378870197701046,0.7259180000000001,0.07406319539194679,0.014462623251255538,F.Sqrt_Image(F.Filter_Gaussian4(F.Filter_Gaussian3(F.Filter_Gaussian3(F.Filter_Gaussian4(F.DY(I))))))
6,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Log_Image(F.DY(F.DX(F.Filter_Gaussian2(F.DX(F.Img_Sum(F.Filter_Gaussian5(F.Sqrt_Image(F.Log_Image(F.Img_Sub(F.Filter_Gaussian4(B), F.Exp_Image(I))))), F.Img_Div(F.Filter_Gaussian1(F.Filter_Gaussian4(F.DX(F.Half_Image(NIR)))), F.Exp_Image(F.Img_Sub(F.Img_Sum(F.Img_Sum(B, G), F.Img_Sub(REG, I)), F.Img_Sum(F.Half_Image(B), F.Half_Image(NIR)))))))))))"
7,0.043787022184302075,0.028107412750507904,0.16027581981459577,0.7914416666666666,0.043787022184302075,-0.006414552617633792,"F.Log_Image(F.DY(F.Log_Image(F.DX(F.Half_Image(F.Filter_Gaussian2(F.Img_Div(NIR, REG)))))))"
8,0.06196825116027301,0.03612523506813751,0.2894988515409622,0.7191552777777779,0.06196825116027301,0.00391879055173858,F.DX(F.Sqrt_Image(F.Filter_Gaussian5(F.DX(NIR))))
9,0.06402455842866246,0.03348722222222222,1.0,0.03348722222222222,0.06402455842866246,0.0,"F.Filter_Gaussian5(F.Exp_Image(F.DY(F.Img_Multi(F.Filter_Gaussian4(F.Img_Sum(F.Sqrt_Image(REG), F.Img_Div(NIR, R))), F.DY(F.Half_Image(F.Filter_Gaussian1(B)))))))"
10,0.058640429444807046,0.03526336211299539,0.233414871448153,0.7561705555555553,0.05864042944480704,0.0023279530520780526,F.Log_Image(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian4(F.DY(I)))))
11,0.06402455842866246,0.03348722222222222,1.0,0.03348722222222222,0.06402455842866246,0.0,"F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I))))"
12,0.06587176025251709,0.034781999140662934,0.8507285062160582,0.20327016666666664,0.06587176025251709,0.0019957839221151448,"F.Filter_Gaussian3(F.Sqrt_Image(F.Half_Image(F.DX(F.DX(F.Filter_Gaussian1(F.Filter_Gaussian3(F.DY(F.Log_Image(F.Img_Sum(F.Img_Div(F.Exp_Image(G), F.Filter_Gaussian5(REG)), F.Filter_Gaussian1(F.Sqrt_Image(NIR))))))))))))"
13,0.06923414770292516,0.038398740377181564,0.485615967652885,0.5655334444444444,0.06923414770292516,0.007369638728572291,"F.Half_Image(F.Filter_Gaussian2(F.Filter_Gaussian4(F.DX(F.Exp_Image(F.Log_Image(F.DY(F.DY(F.Img_Sub(F.Sqrt_Image(F.Half_Image(F.Exp_Image(F.Img_Sum(NIR, G)))), F.Img_Div(F.Img_Div(F.Img_Sum(F.Filter_Gaussian5(NIR), F.Half_Image(R)), F.Filter_Gaussian3(F.Img_Multi(B, G))), F.Img_Multi(F.Img_Multi(F.Half_Image(G), F.Filter_Gaussian4(B)), F.Img_Sub(F.DX(NIR), F.Filter_Gaussian3(B)))))))))))))"
14,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Half_Image(F.Filter_Gaussian4(F.Img_Multi(F.Filter_Gaussian3(NIR), F.Img_Sub(G, R))))"
