Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.3583572215494638,0.3799094600143587,0.4187407151385792,0.9538036111111111,0.3583572215494638,0.3376494693631751,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Half_Image(F.Img_Div(I, B)))))))))"
1,0.06063675924433811,0.035822156596851826,0.26964005061262997,0.7299677222222223,0.06063675924433811,0.003293785032595321,F.Log_Image(F.DY(F.Filter_Gaussian1(F.Log_Image(F.Filter_Gaussian4(F.Exp_Image(F.Filter_Gaussian2(F.Half_Image(F.DX(I)))))))))
2,0.128670049972477,0.07887087326472168,0.465356460761944,0.7849293333333333,0.128670049972477,0.06430690599780355,"F.Filter_Gaussian3(F.Half_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(F.Img_Sum(F.Filter_Gaussian2(F.Filter_Gaussian4(F.Filter_Gaussian1(F.Img_Sub(F.Filter_Gaussian4(F.Filter_Gaussian3(REG)), F.DX(F.DX(F.Half_Image(F.Img_Div(I, B)))))))), F.DY(R)), F.Img_Div(R, B))))))"
3,0.06744228319860648,0.03538367911388582,0.9953772603261862,0.08664888888888889,0.06744228319860647,0.0029834400481899594,"F.Log_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Half_Image(F.Img_Div(I, B)))))))"
4,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Img_Div(R, B))))"
5,0.060753465235206965,0.032894509004771186,0.5438265374316771,0.4503608333333333,0.060753465235206965,-0.0009184562676811803,"F.Exp_Image(F.Img_Sum(F.DX(REG), F.Filter_Gaussian1(R)))"
6,0.09645532593777506,0.052509398847356774,0.8268398472059006,0.45404355555555553,0.09645532593777506,0.029039930246299975,"F.Half_Image(F.Img_Sub(F.Log_Image(F.DY(F.DX(F.DX(F.Sqrt_Image(F.Half_Image(F.Img_Div(NIR, B))))))), F.Log_Image(B)))"
7,0.06769714891099991,0.03947843118730581,0.3140809916008996,0.7222077222222222,0.06769714891099991,0.008814720207018458,"F.DY(F.Exp_Image(F.Filter_Gaussian5(F.DX(F.Img_Div(F.Img_Div(F.Filter_Gaussian4(F.Img_Multi(REG, G)), F.Exp_Image(F.Img_Sum(F.Half_Image(F.Img_Sum(G, B)), F.Sqrt_Image(I)))), F.Img_Div(B, NIR))))))"
8,0.3569219734846088,0.3657637148889366,0.4316382481320094,0.9520513333333332,0.35692197348460875,0.3321538964859411,"F.Log_Image(F.Half_Image(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Filter_Gaussian4(F.Img_Div(R, B))), F.Exp_Image(F.Filter_Gaussian1(F.Half_Image(F.Log_Image(F.Img_Div(R, B)))))))))"
9,0.329838251459611,0.3579309677618373,0.38089780902122067,0.9531941666666667,0.32983825145961093,0.3102305633450387,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I))))))))"
10,0.008218497229546689,0.05837810335367392,0.004650218111449777,0.9666032777777778,0.008218497229546689,0.01060600737570113,"F.Log_Image(F.DY(F.DY(F.Filter_Gaussian1(F.Log_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian1(F.Log_Image(F.Filter_Gaussian4(F.Img_Div(R, B)))))))))))"
11,0.2086809000913169,0.2564042583251052,0.20907370050895643,0.9538816111111111,0.2086809000913169,0.19451738615219522,"F.Filter_Gaussian4(F.Log_Image(F.Log_Image(F.DY(F.DY(F.Half_Image(F.Filter_Gaussian4(F.DX(F.Half_Image(F.Img_Div(I, B))))))))))"
12,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Half_Image(F.Filter_Gaussian4(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Img_Div(I, B))))))))"
13,0.00409585382842035,0.3179717289355152,0.0020817750415259963,0.9665050555555555,0.004095853828420349,0.005590475908670076,"F.Log_Image(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B))))"
14,0.06602042075742634,0.034608038421250195,0.9888975455636728,0.07495255555555556,0.06602042075742634,0.0017631994483024338,"F.Log_Image(F.Exp_Image(F.Img_Div(I, B)))"
15,0.06035493878334842,0.339544901884125,0.039354008762910474,0.966937111111111,0.06035493878334842,0.07255210568526009,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Img_Div(R, B)))))))))"
16,0.0640246563810142,0.0334872743870222,1.0,0.03348888888888889,0.0640246563810142,8.083880341513972e-08,"F.Filter_Gaussian5(F.Half_Image(F.Filter_Gaussian1(F.DY(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(I, B)), F.Img_Div(F.Img_Div(G, F.Exp_Image(B)), F.DY(R)))))))"
17,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Log_Image(F.Filter_Gaussian4(F.Img_Div(R, B))), F.Exp_Image(F.Filter_Gaussian4(I))))))))"
18,0.06402455842866246,0.03348722222222222,1.0,0.03348722222222222,0.06402455842866246,0.0,"F.Filter_Gaussian4(F.Img_Div(R, B))"
