Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.329838251459611,0.3579309677618373,0.38089780902122067,0.9531941666666667,0.32983825145961093,0.3102305633450387,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I))))))))"
1,0.05600745486068459,0.03126760148014276,0.3691802606044357,0.60244,0.05600745486068459,-0.00331327512905827,"F.DY(F.Filter_Gaussian3(F.Filter_Gaussian5(F.Exp_Image(F.Img_Div(B, NIR)))))"
2,0.19041493536371593,0.157524053809309,0.29607174235520506,0.9210298888888889,0.19041493536371598,0.14460961377029838,"F.Filter_Gaussian4(F.DY(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B)))))"
3,0.0,0.0,0.0,0.9665127777777778,0.0,0.0,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B)))))))))))))"
4,0.0722866183960147,0.2282264820072352,0.046242245369818163,0.9634478333333334,0.0722866183960147,0.07949404411123488,"F.Half_Image(F.Img_Div(I, B))"
5,0.23219114389088827,0.1563157030682576,0.5846931939563546,0.8754657222222222,0.23219114389088827,0.1642943128445515,"F.Filter_Gaussian4(F.Log_Image(F.Log_Image(F.Filter_Gaussian4(F.DX(F.Exp_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B))))))))))))"
6,0.1281689531759138,0.07946607942988383,0.4610832840013944,0.7857764444444445,0.1281689531759138,0.06447611008734185,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Img_Div(I, B)))))))))))"
7,0.24077076497625044,0.19530063029854328,0.3668335424764713,0.9294731666666667,0.24077076497625038,0.19204330183245819,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Half_Image(F.Sqrt_Image(F.DY(F.Filter_Gaussian4(F.Img_Div(R, B))))))))))))"
8,0.00016034612077639356,0.006999999999999999,8.125896152128436e-05,0.9661480555555555,0.00016034612077639356,-0.0006555380988146287,"F.DX(F.Sqrt_Image(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian3(F.Half_Image(F.DX(F.DY(F.Filter_Gaussian1(F.Img_Div(B, REG))))))))))"
9,0.1440375851986019,0.08509381824136257,0.6180017306132997,0.7500146666666666,0.1440375851986019,0.0749475247286595,"F.Log_Image(F.DX(F.Filter_Gaussian4(F.Img_Div(R, B))))"
