Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.21998199293399345,0.19158161268984195,0.3142615390787739,0.9325298333333333,0.21998199293399345,0.1783932050345,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Img_Div(I, B))))))))"
1,0.051579077295655314,0.04790642452192632,0.07171926723448484,0.9217227222222223,0.051579077295655314,0.01546377555345239,"F.DX(F.Img_Sum(F.Filter_Gaussian3(F.Sqrt_Image(F.Log_Image(F.Exp_Image(F.Img_Sub(F.Sqrt_Image(F.Filter_Gaussian4(F.Img_Multi(F.Filter_Gaussian4(F.Exp_Image(F.Filter_Gaussian4(I))), F.Filter_Gaussian4(F.Img_Sum(F.Filter_Gaussian4(NIR), F.Filter_Gaussian3(B)))))), F.DX(F.DY(F.Img_Multi(F.Filter_Gaussian4(F.Img_Sum(F.Sqrt_Image(REG), F.Img_Div(NIR, R))), F.DY(F.Half_Image(F.Filter_Gaussian1(B))))))))))), F.DX(F.DX(F.Img_Multi(F.Filter_Gaussian4(F.Log_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I)))))))), F.Filter_Gaussian4(F.Sqrt_Image(F.Filter_Gaussian3(F.Img_Sum(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B)))), F.Sqrt_Image(F.Img_Sum(F.Half_Image(F.Half_Image(I)), F.Log_Image(F.DX(REG)))))))))))))"
2,0.07588433265295877,0.040074893317988546,0.9958640598515371,0.18252422222222223,0.07588433265295876,0.010248515758313988,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Filter_Gaussian3(F.Filter_Gaussian2(R))))))))))))"
3,0.06699861431698056,0.03655256911098155,0.5602920031594683,0.4844871666666667,0.06699861431698056,0.004595429939684159,"F.Half_Image(F.Filter_Gaussian2(F.Filter_Gaussian1(F.Half_Image(F.Filter_Gaussian4(F.DY(F.Img_Div(F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian5(F.Filter_Gaussian5(F.Img_Div(G, REG))))), F.Img_Sum(R, B))))))))"
4,0.2362319699388533,0.19723808680746488,0.35733113516854575,0.9292789444444445,0.2362319699388533,0.1906183007776132,"F.Filter_Gaussian4(F.Log_Image(F.Filter_Gaussian4(F.DX(F.Exp_Image(F.Half_Image(F.Img_Div(I, B)))))))"
5,0.0654086242799257,0.3159984062410176,0.03981625138695987,0.9655416111111111,0.0654086242799257,0.07777422328760143,"F.Half_Image(F.Filter_Gaussian2(F.Filter_Gaussian4(F.DX(F.Filter_Gaussian1(F.Half_Image(F.Img_Div(I, B)))))))"
6,0.16676821173535608,0.09727629662901904,0.7954822637546457,0.7234022222222223,0.16676821173535608,0.0933274576232121,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(I, B))))))))))"
7,0.1281689531759138,0.07946607942988383,0.4610832840013944,0.7857764444444445,0.1281689531759138,0.06447611008734185,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Img_Div(I, B)))))))))))"
8,0.15350193577099738,0.08842058148006263,0.762662850564086,0.7235406666666667,0.15350193577099738,0.08131411545789242,"F.Filter_Gaussian4(F.Log_Image(F.Half_Image(F.Log_Image(F.DX(F.DY(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I))))))))))))"
9,0.08489380743380519,0.04527096753600867,0.9702521484186213,0.2837162222222222,0.08489380743380519,0.018221227936902423,"F.Half_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(F.Exp_Image(F.Img_Div(F.Filter_Gaussian4(F.Img_Div(R, B)), F.Exp_Image(F.Filter_Gaussian4(I)))))))"
