Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.28115367208213576,0.3647298714184538,0.3947235332065649,0.9350221111111111,0.28115367208213576,0.263363053607148,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.DX(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))), F.DX(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))))), F.DY(F.Img_Multi(F.DX(F.Log_Image(F.Log_Image(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Log_Image(B))))), F.Img_Sum(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Sqrt_Image(B))), F.Half_Image(I))))), F.Img_Sum(F.Img_Multi(B, B), F.Filter_Gaussian3(F.Filter_Gaussian2(F.Log_Image(B))))))"
1,0.27782676440619,0.2915423466460216,0.44514752302509786,0.9197705555555555,0.27782676440619,0.2452534377889173,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.DX(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))))))), F.DY(F.Img_Multi(F.DX(F.Log_Image(B)), F.Img_Sum(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Log_Image(B)), F.Img_Multi(F.Filter_Gaussian2(F.Log_Image(B)), F.Img_Sum(F.Sqrt_Image(F.Img_Multi(F.Filter_Gaussian1(R), F.Log_Image(B))), F.Filter_Gaussian1(R))))))), F.Sqrt_Image(F.Img_Multi(F.Sqrt_Image(B), F.Img_Sum(F.DX(F.DX(F.Log_Image(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Log_Image(B))))), F.DX(F.Log_Image(F.Filter_Gaussian2(F.Half_Image(F.Exp_Image(F.Img_Multi(B, B)))))))))))"
2,0.20998912809007936,0.18406221206435322,0.41429884808962647,0.8762297777777778,0.20998912809007936,0.16161482169708127,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Sqrt_Image(B), F.Log_Image(B))))), F.DY(F.Img_Multi(F.DX(F.DY(F.Img_Multi(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))), F.Img_Sum(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Sqrt_Image(B))), F.Half_Image(I))))), F.Img_Sum(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Filter_Gaussian1(F.Log_Image(F.Img_Sum(I, F.Filter_Gaussian3(R)))), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))), F.Filter_Gaussian1(R))))), F.Img_Sum(F.Img_Multi(B, B), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))"
3,0.221336150573244,0.2243180875679832,0.3561859692268506,0.909572,0.221336150573244,0.18476229574657257,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.DY(F.Img_Multi(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Half_Image(F.Exp_Image(F.Img_Multi(B, B))), F.Sqrt_Image(B))))), F.Img_Sum(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Filter_Gaussian1(F.Log_Image(F.Img_Sum(I, F.Filter_Gaussian3(R)))), F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))), F.Sqrt_Image(B)))))), F.Filter_Gaussian1(R))))), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))"
4,0.2497887688395914,0.38928872333172293,0.3043475186588758,0.9450612777777778,0.2497887688395914,0.24211543207658065,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Log_Image(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Log_Image(B)))))), F.DY(F.Img_Multi(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Log_Image(B)))), F.Log_Image(F.Img_Multi(F.Filter_Gaussian1(F.Log_Image(F.Img_Sum(I, F.Filter_Gaussian3(R)))), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))))"
5,0.2591883742708346,0.3280367149595589,0.3463736475390523,0.9367273333333334,0.2591883742708346,0.24128984178623422,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Log_Image(B))))), F.DY(F.Img_Multi(F.DX(F.DY(F.Img_Multi(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))), F.Img_Sum(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Sqrt_Image(B))), F.Half_Image(I))))), F.Img_Sum(F.Sqrt_Image(F.DX(F.DY(F.Img_Multi(F.Log_Image(F.Img_Sum(I, F.Sqrt_Image(B))), F.Img_Sum(F.Filter_Gaussian1(R), F.Half_Image(I)))))), F.Filter_Gaussian3(F.Filter_Gaussian2(F.Half_Image(F.DY(F.Img_Multi(F.Log_Image(F.Img_Sum(I, F.Sqrt_Image(B))), F.Img_Sum(F.Filter_Gaussian3(R), F.Half_Image(I))))))))))), F.Img_Sum(F.Img_Multi(B, B), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))"
6,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,"F.Sqrt_Image(F.Exp_Image(F.Img_Multi(F.Filter_Gaussian1(F.Exp_Image(F.Log_Image(F.Filter_Gaussian5(F.Img_Multi(B, F.Filter_Gaussian4(B)))))), F.Log_Image(F.Img_Multi(F.Filter_Gaussian3(F.Img_Sub(F.Filter_Gaussian3(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(I))), F.Filter_Gaussian4(R))), F.DY(F.Filter_Gaussian1(REG)))))))"
7,0.24618419297234,0.250623201476986,0.3697568418386253,0.9179063333333332,0.24618419297234007,0.21202111840359542,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Filter_Gaussian1(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))), F.Log_Image(B))))), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))), F.DY(F.Img_Multi(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Sqrt_Image(B), F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))))), F.Img_Sum(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Filter_Gaussian1(F.Log_Image(F.Sqrt_Image(B))))), F.Half_Image(I))))), F.Img_Sum(F.Img_Multi(B, B), F.Filter_Gaussian3(F.Filter_Gaussian3(F.Img_Sum(F.DX(F.DX(F.Log_Image(F.Filter_Gaussian1(R)))), F.Filter_Gaussian1(R)))))))"
8,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Log_Image(F.Half_Image(F.Filter_Gaussian4(F.Img_Div(F.Filter_Gaussian1(R), F.Filter_Gaussian1(R))))), F.Log_Image(B))))), F.DY(F.Img_Multi(F.DX(F.DY(F.Img_Multi(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))))), F.Img_Sum(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Sqrt_Image(B))), F.Filter_Gaussian1(R))))), F.Img_Sum(F.Sqrt_Image(F.DX(F.Sqrt_Image(B))), F.Filter_Gaussian1(R))))), F.Img_Sum(F.Img_Multi(B, B), F.Img_Div(F.Filter_Gaussian3(R), F.Sqrt_Image(B)))))"
9,0.2099876388281762,0.18406509594800682,0.41428792126346886,0.8762317222222222,0.2099876388281762,0.16161487949250372,"F.Sqrt_Image(F.Img_Multi(F.Img_Multi(F.Img_Multi(F.Sqrt_Image(F.DX(F.Log_Image(F.Img_Multi(F.Sqrt_Image(B), F.Log_Image(B))))), F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B))), F.DY(F.Img_Multi(F.DX(F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.DX(F.Log_Image(F.Img_Div(F.Filter_Gaussian1(R), F.Sqrt_Image(B)))))))), F.Img_Sum(F.Filter_Gaussian4(F.Filter_Gaussian2(F.Filter_Gaussian1(F.Log_Image(F.Sqrt_Image(B))))), F.Half_Image(I))))), F.Img_Sum(F.Img_Multi(B, B), F.Filter_Gaussian3(F.Filter_Gaussian3(F.Img_Sum(F.DX(F.DX(F.Log_Image(F.Filter_Gaussian1(R)))), F.Filter_Gaussian1(R)))))))"
