Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.32158831474132754,0.3487859390566105,0.6697905050817203,0.8420124444444446,0.32158831474132754,0.28166758332928266,"F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Log_Image(F.DX(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(B)))), F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B))))))), F.Half_Image(F.Img_Sum(F.Img_Div(R, B), F.Log_Image(F.Log_Image(F.Sqrt_Image(B))))))))"
1,0.2788989573446191,0.34728669953643915,0.6331075331614027,0.7883404444444443,0.2788989573446191,0.2429132116332249,"F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B)))"
2,0.23173102728265796,0.31038807455867895,0.3706055736449483,0.8764691111111111,0.23173102728265796,0.20608924938011192,"F.Filter_Gaussian(F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Log_Image(F.DX(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Filter_Gaussian(F.Img_Sum(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Img_Div(R, B))), F.Log_Image(F.Img_Div(R, B))), F.Half_Image(F.Img_Div(R, B)))))), F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B))))))), F.Log_Image(F.Img_Div(R, B))))))"
3,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,"F.Exp_Image(F.Sqrt_Image(F.Img_Sum(F.Exp_Image(F.Log_Image(F.DX(F.Half_Image(F.Img_Div(F.Log_Image(F.Sqrt_Image(I)), F.Log_Image(F.DX(F.Img_Div(G, R)))))))), F.Filter_Gaussian(I))))"
4,0.0806278304602748,0.0465574472295916,0.46631300659725916,0.6322777777777777,0.0806278304602748,0.019784655050175345,"F.Filter_Gaussian(F.Img_Div(F.Filter_Gaussian(F.Filter_Gaussian(F.DY(F.DY(F.DY(F.Img_Div(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(G))))))))), F.Img_Sub(R, I)))"
5,0.2788989573446191,0.34728669953643915,0.6331075331614027,0.7883404444444443,0.2788989573446191,0.2429132116332249,"F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Img_Sum(F.Filter_Gaussian(F.Filter_Gaussian(F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B))))), F.Log_Image(F.Img_Div(R, B))), F.Log_Image(F.Img_Div(R, B)))))"
6,0.28403227132397657,0.38224501897594537,0.4614377944880803,0.8959434444444444,0.28403227132397657,0.25974878435887094,"F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Log_Image(F.DX(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(B)))), F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B))))))), F.Half_Image(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Log_Image(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(B)))), F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B)))))), F.Img_Sum(F.Filter_Gaussian(F.Filter_Gaussian(F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B))))), F.Log_Image(F.Img_Div(R, B)))))))))"
7,0.22516620647380692,0.38813602803691183,0.2943701736475239,0.945940111111111,0.22516620647380692,0.21723966613120324,"F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Log_Image(F.Filter_Gaussian(F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B)))))), F.Log_Image(F.Img_Sum(F.Log_Image(F.Sqrt_Image(B)), F.Log_Image(F.Img_Div(R, B)))))))), F.Img_Div(R, B))))"
8,0.2604976202833919,0.28432828748914923,0.5186964838490146,0.8181874444444444,0.2604976202833919,0.22364964601645887,"F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Img_Sum(F.Filter_Gaussian(F.DX(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Filter_Gaussian(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(B)))), F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B)))))), F.Log_Image(F.Img_Div(R, B))), F.Log_Image(F.Img_Div(R, B)))))"
9,0.2527394022148999,0.3817768995698607,0.36724314885016596,0.9168631111111111,0.2527394022148999,0.23309174827756116,"F.Filter_Gaussian(F.Half_Image(F.Img_Sum(F.Filter_Gaussian(F.Log_Image(F.DX(F.Img_Div(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Sqrt_Image(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(B)))), F.Filter_Gaussian(F.Log_Image(F.Img_Div(R, B))))))), F.Half_Image(F.Img_Sum(F.Log_Image(F.Img_Div(R, B)), F.Log_Image(F.Log_Image(F.Img_Sum(F.Sqrt_Image(F.Log_Image(F.Sqrt_Image(B))), F.Log_Image(F.Log_Image(F.Sqrt_Image(B)))))))))))"
