Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_Kappa,Tree
0,0.3126451694700154,0.4711696105019506,0.29852726578351735,0.9634199444444446,0.3126451694700154,0.3221379162768001,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian4(F.Filter_Gaussian1(F.Filter_Gaussian5(B)))), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Log_Image(F.DX(F.Filter_Gaussian4(F.Img_Multi(F.Log_Image(R), F.Img_Sub(R, NIR))))))))), F.Filter_Gaussian1(B)))"
1,0.0,0.0,0.0,0.9672452222222223,0.0,-5.8584915632385884e-05,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian4(F.Filter_Gaussian1(F.Filter_Gaussian5(B)))), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Log_Image(F.DX(F.Img_Div(R, F.Filter_Gaussian1(B)))))))), F.Filter_Gaussian1(B)))"
2,0.2760246374150593,0.26246700925310096,0.36316388876590666,0.9496592777777778,0.2760246374150593,0.24579279099115087,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Sqrt_Image(F.DX(F.Img_Sub(F.Filter_Gaussian2(F.Half_Image(F.Filter_Gaussian1(B))), F.Filter_Gaussian1(F.Half_Image(F.Img_Div(R, F.Filter_Gaussian1(B))))))), F.Img_Multi(F.Log_Image(R), F.Img_Sub(R, NIR))), F.Img_Multi(F.Filter_Gaussian1(B), F.Half_Image(F.Filter_Gaussian4(F.Exp_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(B))))))))"
3,0.3029314362784356,0.44937769046890685,0.29223713632189835,0.962520111111111,0.3029314362784356,0.31009497726142593,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian1(B)))), F.Filter_Gaussian1(B)))"
4,0.30599193656349355,0.44944717216039065,0.2962513476702809,0.962511888888889,0.30599193656349355,0.31282291449533073,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Img_Multi(F.Filter_Gaussian1(B), F.Half_Image(F.Img_Div(R, F.Filter_Gaussian5(B)))))))), F.Filter_Gaussian1(B)))"
5,0.005431691586813038,0.05300354668789977,0.003024144850221203,0.9673387222222223,0.005431691586813036,0.007156571366671332,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian1(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(B)))))))), F.Filter_Gaussian4(F.Img_Multi(F.Filter_Gaussian1(B), F.Filter_Gaussian1(F.Filter_Gaussian4(F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian5(B)))))))), F.Filter_Gaussian1(B)))"
6,0.11943659816676093,0.06586570242004265,0.9325238993162138,0.5281267222222222,0.11943659816676093,0.050162359113747404,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian3(F.Filter_Gaussian5(B))), F.Filter_Gaussian5(B)))"
7,0.30599193656349355,0.44944717216039065,0.2962513476702809,0.962511888888889,0.30599193656349355,0.31282291449533073,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Img_Multi(F.Filter_Gaussian5(B), F.Half_Image(F.Img_Div(R, F.Filter_Gaussian1(B)))))))), F.Filter_Gaussian1(B)))"
8,0.30599193656349355,0.44944717216039065,0.2962513476702809,0.962511888888889,0.30599193656349355,0.31282291449533073,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Half_Image(F.DY(F.Img_Multi(F.Log_Image(R), F.Filter_Gaussian5(B))))))), F.Filter_Gaussian1(B)))"
9,0.10607896467773897,0.3591706503003347,0.07742721810286313,0.9670471666666667,0.10607896467773897,0.12291005314312269,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Half_Image(G)))), F.Filter_Gaussian1(B)), F.Filter_Gaussian1(B)))"
10,0.3059183990238133,0.44957523604905364,0.29603716520051365,0.9625295,0.3059183990238133,0.3127879613465702,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian5(B)))), F.Filter_Gaussian1(B)))"
11,0.31231422853338986,0.4726047434113188,0.29761294611634853,0.9635126666666668,0.31231422853338986,0.3220516403837192,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian4(F.Filter_Gaussian1(F.Filter_Gaussian5(B)))), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Log_Image(F.DX(F.Filter_Gaussian4(F.Exp_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(B)))))))))), F.Filter_Gaussian1(B)))"
12,0.3081303372203136,0.46048568306095733,0.29713565603959496,0.9628153888888888,0.3081303372203136,0.31576904876508616,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Img_Multi(F.Filter_Gaussian5(B), F.Half_Image(F.Img_Div(R, F.Filter_Gaussian1(B)))))))), F.Filter_Gaussian5(B)))"
13,0.28098894824584136,0.4231622160236184,0.2709666872253168,0.9623213333333334,0.28098894824584136,0.2877640423853668,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Filter_Gaussian2(I))))), F.Filter_Gaussian1(B)))"
14,0.30598896342109,0.4494476931037265,0.2962399320856621,0.9625120555555555,0.30598896342109,0.31282123329399225,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian1(F.Filter_Gaussian3(F.Img_Multi(F.Filter_Gaussian1(B), F.Filter_Gaussian5(B))))))), F.Filter_Gaussian1(B)))"
15,0.3029314362784356,0.44937769046890685,0.29223713632189835,0.962520111111111,0.3029314362784356,0.31009497726142593,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian1(B)))), F.Filter_Gaussian1(B)))"
16,0.28098894824584136,0.4231622160236184,0.2709666872253168,0.9623213333333334,0.28098894824584136,0.2877640423853668,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Filter_Gaussian2(I))))), F.Filter_Gaussian1(B)))"
17,0.05256116673280673,0.029546574217245367,0.3448263357960154,0.5468803333333334,0.05256116673280673,-0.004910632401944616,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(I, F.Filter_Gaussian5(NIR)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Filter_Gaussian2(NIR))))), F.Filter_Gaussian4(REG)))"
18,0.00031606217616580307,0.00391025641025641,0.00016468682505399568,0.9672703888888889,0.00031606217616580307,0.00038435753905115776,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Img_Div(R, F.Filter_Gaussian1(B)))), F.Filter_Gaussian1(B)))"
19,0.03471338106026553,0.018539238371073994,0.3811702884523464,0.3539893333333333,0.03471338106026553,-0.02188152129368615,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Sqrt_Image(F.DX(F.Img_Sub(F.Filter_Gaussian2(F.Half_Image(F.Filter_Gaussian1(B))), F.Filter_Gaussian1(F.Half_Image(F.Exp_Image(F.Filter_Gaussian1(B))))))), F.Img_Multi(F.Log_Image(R), F.Img_Sub(R, NIR))), F.Img_Multi(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Half_Image(F.Img_Div(R, F.Filter_Gaussian1(B))))))"
20,0.3230127760587624,0.3893587527708273,0.3623053947882174,0.957632888888889,0.3230127760587624,0.31123974774463564,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Img_Multi(F.Img_Sub(F.Filter_Gaussian2(F.Half_Image(F.Filter_Gaussian1(B))), F.Filter_Gaussian1(F.Half_Image(F.Img_Div(R, F.Filter_Gaussian1(B))))), F.Img_Sub(R, NIR)))))), F.Filter_Gaussian5(B)))"
21,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Sqrt_Image(F.DX(F.Img_Multi(F.Log_Image(R), F.Img_Div(R, F.Half_Image(G))))), F.Img_Multi(F.Log_Image(R), F.Img_Sub(R, NIR))), F.Img_Multi(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Half_Image(F.Img_Div(R, F.Filter_Gaussian1(B))))))"
22,0.29120478605448197,0.4698574083774396,0.266078809962895,0.9644838888888888,0.29120478605448197,0.3048749345565746,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Filter_Gaussian1(F.Exp_Image(F.Filter_Gaussian4(F.Log_Image(F.DX(F.Filter_Gaussian5(B))))))), F.Filter_Gaussian1(B)))"
23,0.30797620577752055,0.46078450540088084,0.2967918900824074,0.9628355555555557,0.30797620577752055,0.31569027155405427,"F.Filter_Gaussian5(F.Img_Sub(F.Img_Sub(F.Img_Div(R, F.Filter_Gaussian5(B)), F.Exp_Image(F.Filter_Gaussian3(F.Filter_Gaussian1(B)))), F.Filter_Gaussian5(B)))"
