Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_KappaTree
20,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Filter_Gaussian(R))))))"
21,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
22,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
23,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
24,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Filter_Gaussian(R)
25,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
26,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
27,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
28,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
29,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
30,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
31,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
32,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
33,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
34,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
35,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(R)))"
36,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Filter_Gaussian(B)))"
37,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,"F.Img_Div(F.Img_Div(F.Half_Image(I), F.Sqrt_Image(F.Img_Div(F.Filter_Gaussian(G), F.Log_Image(G)))), F.Img_Div(G, F.Filter_Gaussian(R)))"
38,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Log_Image(F.Filter_Gaussian(F.Filter_Gaussian(G)))
39,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
40,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))"
41,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
42,0.19508824120012222,0.272943978132912,0.32361144062972685,0.9164558333333334,0.19508824120012222,0.17027472828857504,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(G), F.Filter_Gaussian(B)))"
43,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
44,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
45,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
46,0.20667278628176497,0.2544520861192499,0.34342468058884523,0.8016255555555556,0.20667278628176497,0.1755833255580878,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)), F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Filter_Gaussian(B)))))"
47,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,"F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))))"
48,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))"
49,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Exp_Image(F.Sqrt_Image(F.Sqrt_Image(B)))
50,0.27364761700222345,0.2897128230159606,0.6301017519859506,0.7836502222222222,0.27364761700222345,0.23208675385954552,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)), F.Log_Image(F.Img_Div(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Filter_Gaussian(B)))))"
51,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
52,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Filter_Gaussian(B)
53,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
54,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
55,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Filter_Gaussian(B)
56,0.2131052826818107,0.3106695095795283,0.34281243569088604,0.8094317222222221,0.2131052826818107,0.18860352716280096,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)), F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Filter_Gaussian(B)))))))"
57,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))), F.Log_Image(F.Filter_Gaussian(R))))))"
58,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
